DEBUG, 
ITS PER TEST: 10

           , , , GEN: JITTER + FORK ,   ,       ,   ,    , ,             ,   ,       ,   ,    , , , GEN: STREAMER      ,   ,       ,   ,    , ,             ,   ,       ,   ,    , , , GEN: STREAMER                             , 
           , , , BRANCH CULLING: OFF,   ,       ,   ,    , ,             ,   ,       ,   ,    , , , BRANCH CULLING: OFF,   ,       ,   ,    , ,             ,   ,       ,   ,    , , , BRANCH CULLING: 4, 
MAX SEG LEN, , , TIME(MS)           ,   ,       ,   ,    , , NUM SEGMENTS,   ,       ,   ,    , , , TIME(MS)           ,   ,       ,   ,    , , NUM SEGMENTS,   ,       ,   ,    , , , TIME(MS)                                  ,   ,       ,   ,    , , NUM SEGMENTS, 
           , , , MIN                , Q1, MEDIAN, Q3, MAX, , MIN         , Q1, MEDIAN, Q3, MAX, , , MIN                , Q1, MEDIAN, Q3, MAX, , MIN         , Q1, MEDIAN, Q3, MAX, , , MIN                                       , Q1, MEDIAN, Q3, MAX, , MIN         , Q1, MEDIAN, Q3, MAX, , , 
10, , , 2, 54, 71, 94, 106, , 29, 32, 36, 37, 38, , , 82, 83, 86, 86, 116, , 1024, 1024, 1026, 1026, 1028, , , 91, 244, 263, 268, 298, , 91, 244, 263, 268, 298, 
9.505, , , 2, 68, 94, 106, 108, , 23, 32, 36, 38, 63, , , 77, 83, 86, 90, 116, , 1024, 1025, 1026, 1028, 1029, , , 91, 245, 265, 273, 298, , 91, 245, 265, 273, 298, 
9.01, , , 2, 66, 88, 100, 108, , 22, 31, 36, 37, 63, , , 77, 83, 88, 94, 116, , 1024, 1025, 1026, 1027, 1030, , , 91, 247, 269, 273, 317, , 91, 247, 269, 273, 317, 
8.515, , , 2, 71, 91, 100, 118, , 22, 31, 36, 40, 63, , , 77, 83, 88, 96, 116, , 1023, 1025, 1026, 1028, 1031, , , 91, 254, 270, 291, 317, , 91, 254, 270, 291, 317, 
8.02, , , 2, 73, 93, 100, 118, , 20, 31, 37, 42, 63, , , 76, 83, 88, 95, 116, , 1023, 1026, 1026, 1028, 1031, , , 91, 258, 270, 289, 317, , 91, 258, 270, 289, 317, 
7.525, , , 2, 78, 93, 104, 118, , 20, 31, 37, 43, 63, , , 76, 83, 88, 95, 116, , 1023, 1026, 1027, 1029, 1034, , , 91, 258, 269, 291, 317, , 91, 258, 269, 291, 317, 
7.03, , , 2, 78, 93, 103, 121, , 20, 31, 37, 44, 63, , , 76, 83, 88, 93, 116, , 1023, 1026, 1028, 1029, 1035, , , 91, 249, 269, 284, 317, , 91, 249, 269, 284, 317, 
6.535, , , 2, 80, 93, 104, 121, , 20, 31, 38, 47, 64, , , 76, 83, 88, 93, 116, , 1023, 1026, 1028, 1030, 1046, , , 91, 252, 269, 291, 322, , 91, 252, 269, 291, 322, 
